00:00:06	 Tµi kho∂n: pinphan12345	 Nh©n vÀt: Vip_khi1	 DWORD ID: -211253543	 C p: 126	 IP: 14.186.109.219 : 37359	 Xu: 22	 TÊng ti“n vπn: 26881
10:40:35	 Tµi kho∂n: leanhdung3001	 Nh©n vÀt: TYŸTh«nŸS m	 DWORD ID: 1824174941	 C p: 130	 IP: 115.77.33.190 : 51837	 Xu: 1862	 TÊng ti“n vπn: 108781
10:40:38	 Tµi kho∂n: 931995	 Nh©n vÀt: Caytien02	 DWORD ID: 518204377	 C p: 125	 IP: 1.53.84.204 : 60221	 Xu: 0	 TÊng ti“n vπn: 23190
10:40:50	 Tµi kho∂n: nna1210vt01	 Nh©n vÀt: o0oThanhLyo0o	 DWORD ID: 940663043	 C p: 127	 IP: 14.191.185.30 : 60184	 Xu: 840	 TÊng ti“n vπn: 522823
10:41:07	 Tµi kho∂n: dauyeuqn	 Nh©n vÀt: Victory	 DWORD ID: -1023724179	 C p: 129	 IP: 113.168.105.242 : 49306	 Xu: 0	 TÊng ti“n vπn: 568449
10:41:16	 Tµi kho∂n: trungtruc4	 Nh©n vÀt: Th«nŸßÈc	 DWORD ID: 1658272659	 C p: 124	 IP: 222.252.237.81 : 51325	 Xu: 0	 TÊng ti“n vπn: 34923
10:41:17	 Tµi kho∂n: trungtruc3	 Nh©n vÀt: Si™uŸChuËi	 DWORD ID: 33899527	 C p: 124	 IP: 222.252.237.81 : 51327	 Xu: 0	 TÊng ti“n vπn: 28099
10:41:18	 Tµi kho∂n: 0985651986	 Nh©n vÀt: 1Ph∏tN∏tB≠Ìm	 DWORD ID: -1834305076	 C p: 123	 IP: 1.55.203.238 : 49316	 Xu: 49	 TÊng ti“n vπn: 22970
10:41:22	 Tµi kho∂n: nna1210vt02	 Nh©n vÀt: o0oLongLyo0o	 DWORD ID: -917048594	 C p: 129	 IP: 14.191.185.30 : 60186	 Xu: 10	 TÊng ti“n vπn: 0
10:41:30	 Tµi kho∂n: trungtruc	 Nh©n vÀt: Th«nŸS–t	 DWORD ID: 1654724532	 C p: 132	 IP: 115.77.33.190 : 51841	 Xu: 80	 TÊng ti“n vπn: 17391
10:41:51	 Tµi kho∂n: galuot1	 Nh©n vÀt: ThienŸNhan	 DWORD ID: -1044256435	 C p: 124	 IP: 14.250.255.250 : 64549	 Xu: 30	 TÊng ti“n vπn: 64580
10:41:51	 Tµi kho∂n: tkmoi5	 Nh©n vÀt: LongŸNhi	 DWORD ID: 2101073080	 C p: 120	 IP: 14.186.247.210 : 55028	 Xu: 0	 TÊng ti“n vπn: 160000
10:41:57	 Tµi kho∂n: quanghiep21	 Nh©n vÀt: DEPTRAI	 DWORD ID: 931475467	 C p: 1	 IP: 42.114.19.90 : 55230	 Xu: 0	 TÊng ti“n vπn: 0
10:42:04	 Tµi kho∂n: asdasd	 Nh©n vÀt: Nguy™nŸMinh	 DWORD ID: -551398027	 C p: 127	 IP: 14.252.53.147 : 64417	 Xu: 1040	 TÊng ti“n vπn: 5002000
10:42:07	 Tµi kho∂n: 0985651985	 Nh©n vÀt: ThichMocLop	 DWORD ID: -1276001879	 C p: 120	 IP: 1.55.203.238 : 49318	 Xu: 5	 TÊng ti“n vπn: 20992
10:42:18	 Tµi kho∂n: nna1210vt03	 Nh©n vÀt: o0oPhongLyo0o	 DWORD ID: -251373142	 C p: 127	 IP: 14.191.185.30 : 60189	 Xu: 75	 TÊng ti“n vπn: 13789
10:42:22	 Tµi kho∂n: galuot3	 Nh©n vÀt: dsfdsfvd	 DWORD ID: -1700276936	 C p: 120	 IP: 14.250.255.250 : 43226	 Xu: 0	 TÊng ti“n vπn: 90000
10:42:36	 Tµi kho∂n: galuot4	 Nh©n vÀt: sdfdsfds	 DWORD ID: -787148289	 C p: 120	 IP: 14.250.255.250 : 43228	 Xu: 0	 TÊng ti“n vπn: 60000
10:42:49	 Tµi kho∂n: galuot5	 Nh©n vÀt: sdasddasd	 DWORD ID: 1148356983	 C p: 120	 IP: 14.250.255.250 : 43230	 Xu: 0	 TÊng ti“n vπn: 0
10:43:21	 Tµi kho∂n: samkul2	 Nh©n vÀt: 5DOCDOC	 DWORD ID: -2085910917	 C p: 121	 IP: 115.76.54.208 : 36921	 Xu: 20	 TÊng ti“n vπn: 60246
10:43:23	 Tµi kho∂n: galuot2	 Nh©n vÀt: CayŸTien	 DWORD ID: -228059412	 C p: 125	 IP: 14.250.255.250 : 43232	 Xu: 5	 TÊng ti“n vπn: 66356
10:43:40	 Tµi kho∂n: pinphan1234	 Nh©n vÀt: Vip_khi	 DWORD ID: -550702966	 C p: 127	 IP: 14.186.109.219 : 63849	 Xu: 71	 TÊng ti“n vπn: 331923
10:43:44	 Tµi kho∂n: wangbugi3	 Nh©n vÀt: Omachi	 DWORD ID: -212238047	 C p: 120	 IP: 42.118.96.157 : 3240	 Xu: 0	 TÊng ti“n vπn: 21000
10:43:54	 Tµi kho∂n: namdoan6626	 Nh©n vÀt: Na__Tra	 DWORD ID: 1814292348	 C p: 126	 IP: 113.161.229.218 : 56512	 Xu: 49	 TÊng ti“n vπn: 314689
10:43:56	 Tµi kho∂n: hung0781	 Nh©n vÀt: TrÔmŸBoss	 DWORD ID: -1770847454	 C p: 126	 IP: 113.187.148.94 : 49971	 Xu: 199610	 TÊng ti“n vπn: 993
10:43:56	 Tµi kho∂n: trungtruc	 Nh©n vÀt: Th«nŸS–t	 DWORD ID: 1654724532	 C p: 132	 IP: 115.77.33.190 : 51855	 Xu: 80	 TÊng ti“n vπn: 17391
10:44:00	 Tµi kho∂n: mapmap2	 Nh©n vÀt: BossTroc	 DWORD ID: 1468513021	 C p: 121	 IP: 171.249.93.2 : 60527	 Xu: 30	 TÊng ti“n vπn: 50885
10:44:00	 Tµi kho∂n: wangbugi4	 Nh©n vÀt: Kokomi	 DWORD ID: -917702336	 C p: 120	 IP: 42.118.96.157 : 39835	 Xu: 0	 TÊng ti“n vπn: 21000
10:44:02	 Tµi kho∂n: pinphan12345	 Nh©n vÀt: Vip_khi1	 DWORD ID: -211253543	 C p: 127	 IP: 14.186.109.219 : 63854	 Xu: 28	 TÊng ti“n vπn: 957088
10:44:07	 Tµi kho∂n: rimso3	 Nh©n vÀt: CayTien333	 DWORD ID: 1919232762	 C p: 121	 IP: 115.77.51.178 : 49786	 Xu: 0	 TÊng ti“n vπn: 5994
10:44:15	 Tµi kho∂n: wangbugi5	 Nh©n vÀt: Miliket	 DWORD ID: -1202019832	 C p: 120	 IP: 42.118.96.157 : 7619	 Xu: 0	 TÊng ti“n vπn: 1000
10:44:22	 Tµi kho∂n: pinphan123	 Nh©n vÀt: Vip_khi2	 DWORD ID: -211253663	 C p: 126	 IP: 14.186.109.219 : 63856	 Xu: 105	 TÊng ti“n vπn: 747161
10:44:31	 Tµi kho∂n: trungtruc1	 Nh©n vÀt: Th«nŸL´i	 DWORD ID: 1654857523	 C p: 130	 IP: 115.77.33.190 : 51858	 Xu: 0	 TÊng ti“n vπn: 992
10:44:31	 Tµi kho∂n: mapmap2	 Nh©n vÀt: BossTroc	 DWORD ID: 1468513021	 C p: 121	 IP: 171.249.93.2 : 60531	 Xu: 30	 TÊng ti“n vπn: 50885
10:44:36	 Tµi kho∂n: rimso1	 Nh©n vÀt: ïƒV´ÕT◊nh	 DWORD ID: -895054045	 C p: 136	 IP: 115.77.51.178 : 63405	 Xu: 425	 TÊng ti“n vπn: 244218
10:44:41	 Tµi kho∂n: mapmap2	 Nh©n vÀt: BossTroc	 DWORD ID: 1468513021	 C p: 121	 IP: 171.249.93.2 : 60536	 Xu: 30	 TÊng ti“n vπn: 50885
10:44:44	 Tµi kho∂n: trungtruc2	 Nh©n vÀt: Th«nŸB®ng	 DWORD ID: -1751287009	 C p: 130	 IP: 115.77.33.190 : 51860	 Xu: 0	 TÊng ti“n vπn: 686334
10:44:51	 Tµi kho∂n: wangbugi6	 Nh©n vÀt: Acecook1	 DWORD ID: -1465411609	 C p: 120	 IP: 42.118.96.157 : 1287	 Xu: 0	 TÊng ti“n vπn: 18262
10:44:55	 Tµi kho∂n: tkmoi9	 Nh©n vÀt: DaTauŸ2v	 DWORD ID: 558804307	 C p: 120	 IP: 14.186.247.210 : 55044	 Xu: 0	 TÊng ti“n vπn: 120000
10:45:11	 Tµi kho∂n: samkul1	 Nh©n vÀt: BUFFŸBUFF	 DWORD ID: 1838592732	 C p: 1	 IP: 115.76.54.208 : 39999	 Xu: 50	 TÊng ti“n vπn: 0
10:45:38	 Tµi kho∂n: rimso2	 Nh©n vÀt: ïƒPh≠¨ngTrinh	 DWORD ID: 1905264885	 C p: 127	 IP: 115.77.51.178 : 56420	 Xu: 55	 TÊng ti“n vπn: 0
10:45:40	 Tµi kho∂n: hoangpo00	 Nh©n vÀt: Mechilee	 DWORD ID: -645006225	 C p: 130	 IP: 113.185.72.22 : 35865	 Xu: 168	 TÊng ti“n vπn: 950198
10:45:57	 Tµi kho∂n: tkmoi10	 Nh©n vÀt: D∑ŸT»u	 DWORD ID: -61488338	 C p: 120	 IP: 14.186.247.210 : 55051	 Xu: 0	 TÊng ti“n vπn: 300000
10:46:23	 Tµi kho∂n: cbcui5	 Nh©n vÀt: CÊŸL˘cŸNaŸTr∏t	 DWORD ID: -229397171	 C p: 136	 IP: 27.70.203.146 : 56035	 Xu: 5330	 TÊng ti“n vπn: 2300037
10:46:36	 Tµi kho∂n: honganhcm13	 Nh©n vÀt: SÔngKh∏nh	 DWORD ID: 1925030947	 C p: 126	 IP: 27.2.123.133 : 60511	 Xu: 1	 TÊng ti“n vπn: 16648970
10:46:58	 Tµi kho∂n: tnkhai1989	 Nh©n vÀt: SkyZues	 DWORD ID: 199704280	 C p: 125	 IP: 14.243.220.86 : 3425	 Xu: 12	 TÊng ti“n vπn: 32590
10:47:24	 Tµi kho∂n: tnkhai1989123	 Nh©n vÀt: o0oZueso0o	 DWORD ID: -1868203452	 C p: 124	 IP: 14.243.220.86 : 3429	 Xu: 39	 TÊng ti“n vπn: 19181
10:47:37	 Tµi kho∂n: nguyenson13	 Nh©n vÀt: nguyenson13	 DWORD ID: 89445323	 C p: 126	 IP: 118.69.89.111 : 55490	 Xu: 480	 TÊng ti“n vπn: 7794
10:47:46	 Tµi kho∂n: nhuanhcdv1111	 Nh©n vÀt: nhuanh	 DWORD ID: 488183858	 C p: 124	 IP: 171.250.160.108 : 41318	 Xu: 7170	 TÊng ti“n vπn: 1595
10:47:48	 Tµi kho∂n: danhtran10	 Nh©n vÀt: Paint111	 DWORD ID: 348732534	 C p: 130	 IP: 116.98.89.201 : 62032	 Xu: 10	 TÊng ti“n vπn: 551950
10:47:51	 Tµi kho∂n: tnkhai1989321	 Nh©n vÀt: oOoSkyZuesoOo	 DWORD ID: 2031858505	 C p: 125	 IP: 14.243.220.86 : 3433	 Xu: 11	 TÊng ti“n vπn: 25579
10:47:58	 Tµi kho∂n: anhthikchat	 Nh©n vÀt: pethiktv2	 DWORD ID: -1516497545	 C p: 122	 IP: 171.236.48.162 : 62713	 Xu: 0	 TÊng ti“n vπn: 0
10:48:10	 Tµi kho∂n: anhthikchat2	 Nh©n vÀt: pethiktn	 DWORD ID: 2141095719	 C p: 122	 IP: 171.236.48.162 : 39118	 Xu: 25	 TÊng ti“n vπn: 1398
10:48:13	 Tµi kho∂n: involker2	 Nh©n vÀt: XichTungTu	 DWORD ID: 687062457	 C p: 1	 IP: 113.161.174.8 : 61109	 Xu: 0	 TÊng ti“n vπn: 0
10:48:23	 Tµi kho∂n: tuladao	 Nh©n vÀt: NarŸNg∏o	 DWORD ID: 227581698	 C p: 132	 IP: 171.245.167.230 : 63202	 Xu: 68	 TÊng ti“n vπn: 20531
10:48:31	 Tµi kho∂n: tkmoi11	 Nh©n vÀt: DaŸTau	 DWORD ID: -1012230361	 C p: 120	 IP: 14.186.247.210 : 55068	 Xu: 0	 TÊng ti“n vπn: 101000
10:49:04	 Tµi kho∂n: anhthikchat3	 Nh©n vÀt: pethiknm	 DWORD ID: 2141123589	 C p: 122	 IP: 171.236.48.162 : 4680	 Xu: 25	 TÊng ti“n vπn: 2999
10:49:14	 Tµi kho∂n: subachdo	 Nh©n vÀt: Silencer	 DWORD ID: 2096968656	 C p: 124	 IP: 171.250.72.134 : 57781	 Xu: 284	 TÊng ti“n vπn: 148232
10:49:42	 Tµi kho∂n: chuaus7749	 Nh©n vÀt: zZzPizZz	 DWORD ID: -173502407	 C p: 128	 IP: 118.68.106.83 : 35982	 Xu: 10	 TÊng ti“n vπn: 15967
10:49:49	 Tµi kho∂n: tuladao3	 Nh©n vÀt: dsadasda	 DWORD ID: 1622250075	 C p: 129	 IP: 171.245.167.230 : 63209	 Xu: 57	 TÊng ti“n vπn: 62017
10:50:04	 Tµi kho∂n: mylovelyok	 Nh©n vÀt: AVGôStark	 DWORD ID: -297231247	 C p: 126	 IP: 171.247.191.188 : 55446	 Xu: 14	 TÊng ti“n vπn: 80000
10:50:05	 Tµi kho∂n: 0985651987	 Nh©n vÀt: DocVaiLon	 DWORD ID: 496587261	 C p: 120	 IP: 1.55.203.238 : 49322	 Xu: 25	 TÊng ti“n vπn: 201079
10:50:27	 Tµi kho∂n: tkmoi2	 Nh©n vÀt: X›chŸL´Ÿ1	 DWORD ID: -1531809592	 C p: 126	 IP: 14.186.247.210 : 55083	 Xu: 260	 TÊng ti“n vπn: 0
10:51:00	 Tµi kho∂n: aipcorp2	 Nh©n vÀt: ThoaŸMun	 DWORD ID: -668223086	 C p: 130	 IP: 14.248.85.69 : 61349	 Xu: 80	 TÊng ti“n vπn: 93148
10:51:21	 Tµi kho∂n: tkmoi2	 Nh©n vÀt: X›chŸL´Ÿ1	 DWORD ID: -1531809592	 C p: 126	 IP: 14.186.247.210 : 55167	 Xu: 260	 TÊng ti“n vπn: 0
10:51:31	 Tµi kho∂n: dauyeuqn1	 Nh©n vÀt: SuperGirl	 DWORD ID: 1699328440	 C p: 120	 IP: 113.168.105.242 : 49313	 Xu: 0	 TÊng ti“n vπn: 81547
10:51:42	 Tµi kho∂n: tkmoi7	 Nh©n vÀt: CayTienVan1	 DWORD ID: -1981110013	 C p: 121	 IP: 14.186.247.210 : 55236	 Xu: 40	 TÊng ti“n vπn: 1698527
10:52:05	 Tµi kho∂n: quocviet2803	 Nh©n vÀt: ThienBao	 DWORD ID: -1599263929	 C p: 120	 IP: 58.187.170.219 : 43464	 Xu: 0	 TÊng ti“n vπn: 0
10:52:12	 Tµi kho∂n: trinhdinhquoc2	 Nh©n vÀt: LeeSin	 DWORD ID: -859832511	 C p: 128	 IP: 171.250.161.59 : 20043	 Xu: 2410	 TÊng ti“n vπn: 0
10:52:36	 Tµi kho∂n: tkmoi3	 Nh©n vÀt: Kho∏iŸßao	 DWORD ID: 350685790	 C p: 120	 IP: 14.186.247.210 : 55355	 Xu: 0	 TÊng ti“n vπn: 0
10:52:45	 Tµi kho∂n: tkmoi4	 Nh©n vÀt: LinhŸNhi	 DWORD ID: -2046014288	 C p: 124	 IP: 14.186.247.210 : 55357	 Xu: 0	 TÊng ti“n vπn: 8366
10:52:51	 Tµi kho∂n: nguyenson12	 Nh©n vÀt: nguyenson12	 DWORD ID: 89444374	 C p: 125	 IP: 118.69.89.111 : 63478	 Xu: 0	 TÊng ti“n vπn: 97343
10:53:17	 Tµi kho∂n: danhtran12	 Nh©n vÀt: Paint222	 DWORD ID: 348694591	 C p: 128	 IP: 116.98.89.201 : 59453	 Xu: 39	 TÊng ti“n vπn: 220043
10:53:31	 Tµi kho∂n: quocviet2012	 Nh©n vÀt: HuyenGiac	 DWORD ID: -1893599419	 C p: 120	 IP: 58.187.170.219 : 44923	 Xu: 0	 TÊng ti“n vπn: 0
10:54:11	 Tµi kho∂n: cbcui5	 Nh©n vÀt: CÊŸL˘cŸNaŸTr∏t	 DWORD ID: -229397171	 C p: 136	 IP: 27.70.203.146 : 58014	 Xu: 5330	 TÊng ti“n vπn: 2272259
10:55:07	 Tµi kho∂n: nguyenson11	 Nh©n vÀt: nguyenson11	 DWORD ID: 89444689	 C p: 126	 IP: 118.69.89.111 : 63485	 Xu: 0	 TÊng ti“n vπn: 53600
10:55:17	 Tµi kho∂n: nhuanhcdv1111	 Nh©n vÀt: nhuanh	 DWORD ID: 488183858	 C p: 124	 IP: 171.250.160.108 : 37710	 Xu: 7170	 TÊng ti“n vπn: 1793
10:57:53	 Tµi kho∂n: conghung	 Nh©n vÀt: Microsoft	 DWORD ID: -1138801829	 C p: 122	 IP: 171.235.44.3 : 49886	 Xu: 25	 TÊng ti“n vπn: 100698
10:58:53	 Tµi kho∂n: involker2	 Nh©n vÀt: TayMonKhanh	 DWORD ID: -980527909	 C p: 1	 IP: 113.161.174.8 : 58470	 Xu: 0	 TÊng ti“n vπn: 0
11:01:32	 Tµi kho∂n: congdanhty1981	 Nh©n vÀt: thieulamlata	 DWORD ID: 97003109	 C p: 1	 IP: 14.187.64.212 : 61033	 Xu: 0	 TÊng ti“n vπn: 0
11:01:46	 Tµi kho∂n: ngoccoi1	 Nh©n vÀt: ChuTieu	 DWORD ID: -1956933164	 C p: 1	 IP: 113.167.180.39 : 64896	 Xu: 0	 TÊng ti“n vπn: 0
11:02:21	 Tµi kho∂n: ngoccoi1	 Nh©n vÀt: ChuTieu	 DWORD ID: -1956933164	 C p: 1	 IP: 113.167.180.39 : 56901	 Xu: 0	 TÊng ti“n vπn: 0
11:02:59	 Tµi kho∂n: ngoccoi1	 Nh©n vÀt: ChuTieu	 DWORD ID: -1956933164	 C p: 1	 IP: 113.167.180.39 : 56904	 Xu: 0	 TÊng ti“n vπn: 0
11:03:32	 Tµi kho∂n: tkmoi8	 Nh©n vÀt: CayTienVan2	 DWORD ID: -1981110088	 C p: 124	 IP: 14.186.247.210 : 55414	 Xu: 0	 TÊng ti“n vπn: 9590
11:05:54	 Tµi kho∂n: chuaus7749	 Nh©n vÀt: zZzPizZz	 DWORD ID: -173502407	 C p: 128	 IP: 118.68.106.83 : 8813	 Xu: 10	 TÊng ti“n vπn: 18763
11:06:46	 Tµi kho∂n: tkmoi1	 Nh©n vÀt: D–pŸLµo	 DWORD ID: -666879951	 C p: 126	 IP: 14.186.247.210 : 55564	 Xu: 5	 TÊng ti“n vπn: 75136
11:07:37	 Tµi kho∂n: conghung1	 Nh©n vÀt: QuanVu	 DWORD ID: -255570875	 C p: 126	 IP: 171.235.44.3 : 65141	 Xu: 77	 TÊng ti“n vπn: 0
11:08:30	 Tµi kho∂n: cbcui5	 Nh©n vÀt: CÊŸL˘cŸNaŸTr∏t	 DWORD ID: -229397171	 C p: 136	 IP: 27.70.203.146 : 63276	 Xu: 5330	 TÊng ti“n vπn: 272255
11:08:42	 Tµi kho∂n: involker2	 Nh©n vÀt: TayMonKhanh	 DWORD ID: -980527909	 C p: 120	 IP: 113.161.174.8 : 34078	 Xu: 0	 TÊng ti“n vπn: 1000
11:09:00	 Tµi kho∂n: phapqnn	 Nh©n vÀt: CBbanj	 DWORD ID: -985549378	 C p: 126	 IP: 118.69.109.66 : 32805	 Xu: 38	 TÊng ti“n vπn: 134666
11:09:15	 Tµi kho∂n: rimso5	 Nh©n vÀt: 55555555	 DWORD ID: -731537084	 C p: 130	 IP: 115.77.51.178 : 60511	 Xu: 49	 TÊng ti“n vπn: 112981
11:09:20	 Tµi kho∂n: rimso5	 Nh©n vÀt: CayTien555	 DWORD ID: 1919158792	 C p: 120	 IP: 115.77.51.178 : 60519	 Xu: 49	 TÊng ti“n vπn: 1400
11:09:21	 Tµi kho∂n: tkmoi6	 Nh©n vÀt: CayTienVan	 DWORD ID: 1913290082	 C p: 124	 IP: 14.186.247.210 : 55696	 Xu: 0	 TÊng ti“n vπn: 42163
11:09:24	 Tµi kho∂n: samkul3	 Nh©n vÀt: NaMiLux	 DWORD ID: -1863583757	 C p: 123	 IP: 115.76.54.208 : 30421	 Xu: 0	 TÊng ti“n vπn: 153643
11:09:42	 Tµi kho∂n: wangbugi6	 Nh©n vÀt: Acecook2	 DWORD ID: -1465411729	 C p: 120	 IP: 42.118.96.157 : 16597	 Xu: 0	 TÊng ti“n vπn: 1000
11:09:53	 Tµi kho∂n: yennhi	 Nh©n vÀt: ßÍiPhongBa	 DWORD ID: -442724122	 C p: 133	 IP: 171.235.191.174 : 50836	 Xu: 15	 TÊng ti“n vπn: 0
11:11:53	 Tµi kho∂n: mapmap3	 Nh©n vÀt: BlackHole	 DWORD ID: -204763270	 C p: 121	 IP: 171.249.93.2 : 61550	 Xu: 0	 TÊng ti“n vπn: 61339
11:12:03	 Tµi kho∂n: tkmoi7	 Nh©n vÀt: CayTienVan1	 DWORD ID: -1981110013	 C p: 121	 IP: 14.186.247.210 : 55711	 Xu: 40	 TÊng ti“n vπn: 40000
11:12:22	 Tµi kho∂n: tkmoi9	 Nh©n vÀt: DaTauŸ2v	 DWORD ID: 558804307	 C p: 120	 IP: 14.186.247.210 : 55713	 Xu: 0	 TÊng ti“n vπn: 30000
11:12:40	 Tµi kho∂n: tkmoi10	 Nh©n vÀt: D∑ŸT»u	 DWORD ID: -61488338	 C p: 120	 IP: 14.186.247.210 : 55717	 Xu: 0	 TÊng ti“n vπn: 0
11:12:57	 Tµi kho∂n: lekhang95	 Nh©n vÀt: AnhHungRom	 DWORD ID: -645990752	 C p: 1	 IP: 171.239.220.166 : 54057	 Xu: 10	 TÊng ti“n vπn: 0
11:13:18	 Tµi kho∂n: tkmoi11	 Nh©n vÀt: DaŸTau	 DWORD ID: -1012230361	 C p: 120	 IP: 14.186.247.210 : 55721	 Xu: 0	 TÊng ti“n vπn: 20000
11:13:28	 Tµi kho∂n: tkmoi12	 Nh©n vÀt: Kh∏ngŸH·a	 DWORD ID: -2147030734	 C p: 120	 IP: 14.186.247.210 : 55725	 Xu: 0	 TÊng ti“n vπn: 75380
11:13:45	 Tµi kho∂n: samkul	 Nh©n vÀt: ïƒï64ÖHi’uÖBen	 DWORD ID: -1189616363	 C p: 138	 IP: 115.76.54.208 : 16472	 Xu: 9775	 TÊng ti“n vπn: 149182
11:15:46	 Tµi kho∂n: lekhang93	 Nh©n vÀt: ChauTinhTrung	 DWORD ID: 477975473	 C p: 127	 IP: 171.239.220.166 : 54073	 Xu: 770	 TÊng ti“n vπn: 0
11:15:59	 Tµi kho∂n: tkmoi1	 Nh©n vÀt: D–pŸLµo	 DWORD ID: -666879951	 C p: 126	 IP: 14.186.247.210 : 55739	 Xu: 5	 TÊng ti“n vπn: 8072
11:16:08	 Tµi kho∂n: tkmoi2	 Nh©n vÀt: X›chŸL´Ÿ1	 DWORD ID: -1531809592	 C p: 126	 IP: 14.186.247.210 : 55741	 Xu: 260	 TÊng ti“n vπn: 400000
11:17:31	 Tµi kho∂n: lekhang92	 Nh©n vÀt: EmHoSamSung	 DWORD ID: -898460580	 C p: 127	 IP: 171.239.220.166 : 54084	 Xu: 15	 TÊng ti“n vπn: 19595
11:18:26	 Tµi kho∂n: lekhang95	 Nh©n vÀt: AnhHungRom	 DWORD ID: -645990752	 C p: 1	 IP: 171.239.220.166 : 54092	 Xu: 10	 TÊng ti“n vπn: 0
11:18:31	 Tµi kho∂n: hung0781	 Nh©n vÀt: TrÔmŸBoss	 DWORD ID: -1770847454	 C p: 126	 IP: 113.187.148.94 : 49998	 Xu: 199360	 TÊng ti“n vπn: 1391
11:18:56	 Tµi kho∂n: tkmoi13	 Nh©n vÀt: LacŸTroi	 DWORD ID: 223271179	 C p: 1	 IP: 14.186.247.210 : 55753	 Xu: 0	 TÊng ti“n vπn: 0
11:19:29	 Tµi kho∂n: hhtdhsg1	 Nh©n vÀt: docruda	 DWORD ID: -1716986759	 C p: 120	 IP: 171.239.144.33 : 62854	 Xu: 35	 TÊng ti“n vπn: 69740
11:20:29	 Tµi kho∂n: quocviet2803	 Nh©n vÀt: ThienBao	 DWORD ID: -1599263929	 C p: 120	 IP: 58.187.170.219 : 6602	 Xu: 0	 TÊng ti“n vπn: 10790
11:21:11	 Tµi kho∂n: leanhdung3002	 Nh©n vÀt: FireDragon	 DWORD ID: -2015974453	 C p: 126	 IP: 115.77.33.190 : 63473	 Xu: 12	 TÊng ti“n vπn: 777201
11:22:11	 Tµi kho∂n: hung7641191	 Nh©n vÀt: GM0001	 DWORD ID: -929240838	 C p: 110	 IP: 113.187.148.94 : 50002	 Xu: 9100	 TÊng ti“n vπn: 7
11:22:43	 Tµi kho∂n: quocviet2803	 Nh©n vÀt: ThienBao	 DWORD ID: -1599263929	 C p: 120	 IP: 58.187.170.219 : 22134	 Xu: 0	 TÊng ti“n vπn: 12190
11:22:55	 Tµi kho∂n: tuladao1	 Nh©n vÀt: NMŸS∏t	 DWORD ID: -246063754	 C p: 121	 IP: 171.245.167.230 : 63340	 Xu: 31	 TÊng ti“n vπn: 194892
11:24:10	 Tµi kho∂n: leanhdung3003	 Nh©n vÀt: LeoNesa	 DWORD ID: -1541172349	 C p: 124	 IP: 115.77.33.190 : 63741	 Xu: 0	 TÊng ti“n vπn: 125608
11:24:28	 Tµi kho∂n: tkmoi1	 Nh©n vÀt: D–pŸLµo	 DWORD ID: -666879951	 C p: 126	 IP: 14.186.247.210 : 62712	 Xu: 5	 TÊng ti“n vπn: 8072
11:24:42	 Tµi kho∂n: tanthanh1	 Nh©n vÀt: PPPPPPPp	 DWORD ID: -236264024	 C p: 125	 IP: 171.235.191.174 : 50975	 Xu: 0	 TÊng ti“n vπn: 5395
11:25:22	 Tµi kho∂n: tkmoi6	 Nh©n vÀt: CayTienVan	 DWORD ID: 1913290082	 C p: 124	 IP: 222.255.113.183 : 50575	 Xu: 0	 TÊng ti“n vπn: 0
11:26:10	 Tµi kho∂n: tkmoi12	 Nh©n vÀt: Kh∏ngŸH·a	 DWORD ID: -2147030734	 C p: 120	 IP: 222.255.113.183 : 50581	 Xu: 0	 TÊng ti“n vπn: 1012
11:26:30	 Tµi kho∂n: mylovelyok	 Nh©n vÀt: AVGôStark	 DWORD ID: -297231247	 C p: 126	 IP: 171.247.191.188 : 65046	 Xu: 14	 TÊng ti“n vπn: 1517233
11:26:57	 Tµi kho∂n: tkmoi13	 Nh©n vÀt: LacŸTroi	 DWORD ID: 223271179	 C p: 120	 IP: 222.255.113.183 : 50587	 Xu: 0	 TÊng ti“n vπn: 1000
11:29:19	 Tµi kho∂n: tuladao2	 Nh©n vÀt: Mπizozzz	 DWORD ID: -1358339018	 C p: 127	 IP: 171.245.167.230 : 63365	 Xu: 5	 TÊng ti“n vπn: 97507
11:29:58	 Tµi kho∂n: hhtdhsg1	 Nh©n vÀt: ïƒïÖXo∏yCh›uCh	 DWORD ID: 674438931	 C p: 120	 IP: 171.239.144.33 : 55043	 Xu: 45	 TÊng ti“n vπn: 79487
11:31:05	 Tµi kho∂n: tuladao	 Nh©n vÀt: NarŸNg∏o	 DWORD ID: 227581698	 C p: 132	 IP: 171.245.167.230 : 63374	 Xu: 68	 TÊng ti“n vπn: 29420
11:31:15	 Tµi kho∂n: hhtdhsg	 Nh©n vÀt: ïƒïÖQuangTr∂m	 DWORD ID: 206367631	 C p: 123	 IP: 171.239.144.33 : 55114	 Xu: 48	 TÊng ti“n vπn: 0
11:31:21	 Tµi kho∂n: datau1	 Nh©n vÀt: D∑T…u1	 DWORD ID: -497998476	 C p: 120	 IP: 171.235.191.174 : 51045	 Xu: 0	 TÊng ti“n vπn: 630000
11:31:43	 Tµi kho∂n: xuantung	 Nh©n vÀt: ThichAm_HoPHap	 DWORD ID: -460577819	 C p: 126	 IP: 116.96.78.83 : 28077	 Xu: 103	 TÊng ti“n vπn: 204564
11:32:19	 Tµi kho∂n: hhtdhsg1	 Nh©n vÀt: docruda	 DWORD ID: -1716986759	 C p: 120	 IP: 171.239.144.33 : 55167	 Xu: 45	 TÊng ti“n vπn: 69740
