SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	ClientSend	SkillCostType	CostValue	TimePerCast	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetObj	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LevelUpScript	SkillDesc	IsMagic	Series	IsSkillPhysical	IsSkillMagic	TimePerCastHorse		SkillMiniIcon
To¹ Väng V« Ng·	Ö÷¶¯Õ½¶·¸¨Öú	157	32	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_12.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr			19	0	2	1	400	0	0	0	5	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\wudang.lua	manashield_p	zuowang_wuwo	skill_cost_v	zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		"§éc m«n t©m ph¸p, dïng Néi lùc bæ khuyÕt cho Sinh lùc"	0		0	0	0		\spr\Ui\×´Ì¬Í¼±ê\×øÍüÎÞÎÒ.spr
KiÕm Phi T×nh Thiªn	Íâ¹¦Ïµ¹¥»÷	158	2	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_22.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k003.wav	\sound\skill\sound_k008.wav	0	0	0	0	400	0	0	0	5	6	26	1	1	1	10	1	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	0	1	0	0	0		0					0	0	\script\skill\wudang.lua	physicsenhance_p	jianfei_jingtian	lightingdamage_v	jianfei_jingtian	skill_eventskilllevel	jianfei_jingtian	skill_attackradius	jianfei_jingtian	skill_cost_v	jianfei_jingtian	seriesdame	jianfei_jingtian	addskilldame1	jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		"Trung cÊp chiªu thøc, s¸t th­¬ng trong ph¹m vi nhá"	0		1	0	2		
ThÊt Tinh TrËn	¹â»·¹¥»÷¸¨Öú	159	13	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_23.spr				20	1	2	0	400	0	0	0	5	7	211	1	1	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					1	0	\script\skill\wudang.lua	attackratingenhance_p	qingxing_zhen	adddefense_v	qingxing_zhen		qingxing_zhen		qingxing_zhen		qingxing_zhen		qingxing_zhen		qingxing_zhen		qingxing_zhen		qingxing_zhen		qingxing_zhen		"Kú m«n trÊn ph¸p, t¨ng hiÖu qu¶ chiÕn ®Êu cho ®ång ®éi"	0		0	0	0		
ThÕ V©n Tung	±»¶¯Õ½¶·¸¨Öú	160	31	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_21.spr				0	0	3	0	400	0	0	0	5	7	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	\script\skill\wudang.lua	fastwalkrun_p	tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		"TuyÖt kü khinh c«ng, t¨ng kh¶ n¨ng di chuyÓn"	0		0	0	0		
L­ìng Nghi T©m Ph¸p	±»¶¯¹¥»÷¸¨Öú	161	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_31.spr				0	0	3	0	0	0	0	0	5	7	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	\script\skill\wudang.lua	castspeed_v																					"§éc m«n t©m ph¸p, t¨ng tèc ®é xuÊt chiªu"	0		0	0	0		
HuyÕn NhÊt V« T­íng	ÄÚ¹¦Ïµ¹¥»÷	162	2	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_32.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	0	520	0	5	2	5	1	27	1	2	1	11	1	0	5	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	40	20	0	1	0	0	1		0					0	0	\script\skill\wudang.lua		xuanyi_wuxiang	lightingdamage_v	xuanyi_wuxiang	seriesdame	renjian_heyi		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		"Chiªu thøc cao cÊp, tÊn c«ng kÎ ®Þch ®¬n lÎ"	0		0	0	0		
Khong Can Ten 31		163		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_33.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr			18	1	2	0	180	0	0	0	5	6	215	1	1	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	\script\skill\wudang.lua	physicsenhance_p	renjian_heyi	attackrating_p	renjian_heyi	stealmanaenhance_p	renjian_heyi		renjian_heyi	stun_p	renjian_heyi	missle_speed_v	renjian_heyi	skill_attackradius	renjian_heyi	skill_cost_v	renjian_heyi	skill_eventskilllevel	renjian_heyi	skill_collideevent	renjian_heyi		????????¡è?¡ì?????????????????????????????????¡§??¡è??????????????¡§?????????	0		0	0	0		
B¾c C¸p Nhi Phôc	ÄÚ¹¦Ïµ¹¥»÷	164	2	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_42.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	470	0	0	0	5	6	28	1	1	1	11	1	0	5	0	0	0	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	1	0	0	1		0					0	0	\script\skill\wudang.lua	lightingdamage_v	boji_erfu	stun_p	boji_erfu	skill_eventskilllevel	boji_erfu	skill_attackradius	boji_erfu	skill_cost_v	boji_erfu	seriesdame	boji_erfu	addskilldame1	boji_erfu		boji_erfu		boji_erfu		boji_erfu		"Trung cÊp chiªu thøc, tÊn c«ng cïng lóc nhiÒu ®èi thñ"	1		0	1	20		
V« Ng· V« KiÕm	ÄÚ¹¦Ïµ¹¥»÷	165	2	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_43.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	0	0	0	0	0	0	400	0	1	0	5	2	29	0	8	1	11	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	-2	1	0	0	1		0					0	0	\script\skill\wudang.lua	lightingdamage_v	wuwo_wujian	skill_eventskilllevel	wuwo_wujian	missle_speed_v	wuwo_wujian	skill_attackradius	wuwo_wujian	skill_cost_v	wuwo_wujian	stun_p	wuwo_wujian	seriesdame	wuwo_wujian	skill_misslenum_v	wuwo_wujian	addskilldame1	wuwo_wujian		wuwo_wujian		"QuyÒn ph¸p cao cÊp, s¸t th­¬ng cùc kú hiÖu qu¶"	1		0	1	0		
Th¸I Cùc ThÇn C«ng	±»¶¯¹¥»÷¸¨Öú	166	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_41.spr				0	0	3	0	400	0	0	0	5	7	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	0	0	0	0		0					1	0	\script\skill\wudang.lua		taiji_shengong	castspeed_v	taiji_shengong	addlightingdamage_v	taiji_shengong	attackspeed_v	taiji_shengong	manareplenish_v	taiji_shengong	deadlystrikeenhance_p	taiji_shengong	manamax_p	taiji_shengong	lightingenhance_p	taiji_shengong		taiji_shengong		taiji_shengong		"ChÝ cao t©m ph¸p, t¨ng kh¶ n¨ng chiÕn ®Êu toµn diÖn"	0		0	0	0		
C«n L«n §ao Ph¸p	±»¶¯¹¥»÷¸¨Öú	167	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_df.spr				0	0	3	0	0	0	0	0	5	7	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	1	0	0	0	0		0					1	0	\script\skill\kunlun.lua	addphysicsdamage_p	kunlun_daofa	deadlystrikeenhance_p	kunlun_daofa		kunlun_daofa		kunlun_daofa		kunlun_daofa		kunlun_daofa		kunlun_daofa		kunlun_daofa		kunlun_daofa		kunlun_daofa		T¨ng hiÖu qu¶ sö dông ®ao	0		0	0	0		
C«n L«n KiÕm Ph¸p	±»¶¯¹¥»÷¸¨Öú	168	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_jf.spr				0	0	3	0	0	0	0	0	5	7	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					1	0	\script\skill\kunlun.lua	earthskill_v	kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		T¨ng hiÖu qu¶ sö dông kiÕm	0		0	0	0		
H« Phong Ph¸p	Íâ¹¦Ïµ¹¥»÷	169	2	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_01.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	300	0	2	1	5	1	14	1	1	1	10	1	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	1	0	0	0	0		0					0	0	\script\skill\kunlun.lua	physicsenhance_p	hufeng_fa	lightingdamage_v	hufeng_fa	skill_eventskilllevel	hufeng_fa	missle_speed_v	hufeng_fa	skill_attackradius	hufeng_fa	skill_cost_v	hufeng_fa	seriesdame	hufeng_fa	addskilldame1	hufeng_fa	addskilldame2	hufeng_fa		hufeng_fa		"C«n l«n ph¸p thuËt nhËp m«n, s¸t th­¬ng rÊt hiÖu qu¶"	1		1	0	2		
§¹i Lang Thùc h«ng	Ö÷¶¯·ÀÓù¸¨Öú	170	22	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_02.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr			13	0	2	0	400	0	0	0	5	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					1	0	\script\skill\kunlun.lua	addskilldame4		skill_cost_v																			"§éc thuËt nhËp m«n, chèng l¹i s¸t th­¬ng ho¶ rÊt hiÖu qu¶"	0		0	0	0		
Thanh Phong Phï	Ö÷¶¯Õ½¶·¸¨Öú	171	11	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_03.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr			17	0	2	0	440	0	0	0	5	3	76	-1	1	1	11	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					0	0	\script\skill\kunlun.lua	fastwalkrun_p	qingfeng_fu	skill_cost_v	qingfeng_fu		qingfeng_fu		qingfeng_fu		qingfeng_fu		qingfeng_fu		qingfeng_fu		qingfeng_fu		qingfeng_fu		qingfeng_fu		T¨ng tèc ®é di chuyÓn cho nh­ng ng­êi xung quanh vµ b¶n th©n	0		0	0	0		\spr\Ui\×´Ì¬Í¼±ê\Çå·ç·û.spr
Thiªn TÒ TÇn L«i	ÄÚ¹¦Ïµ¹¥»÷	172	2	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_11.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k002.wav	\sound\skill\sound_k007.wav	0	0	0	0	360	0	2	1	5	1	15	1	6	1	11	1	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	1	0	0	0		0					0	0	\script\skill\kunlun.lua	lightingdamage_v	tianji_xunlei	missle_speed_v	tianji_xunlei	skill_attackradius	tianji_xunlei	skill_cost_v	tianji_xunlei	seriesdame	tianji_xunlei	skill_eventskilllevel	tianji_xunlei	addskilldame1	tianji_xunlei		tianji_xunlei		tianji_xunlei		tianji_xunlei		C«n l«n trung cÊp ph¸p thuËt. L«I s¸t cùc kú lîi h¹i	1		0	1	2		
Thiªn Thanh §Þa Träc	Ö÷¶¯·ÀÓù¸¨Öú	173	22	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_12.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr			13	0	2	0	400	0	0	0	5	3	76	1	1	1	11	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\kunlun.lua	lightingres_p	tianqing_dizhuo	fireres_p	tianqing_dizhuo	skill_cost_v	tianqing_dizhuo	physicsres_p	tianqing_dizhuo	coldres_p	tianqing_dizhuo		tianqing_dizhuo		tianqing_dizhuo		tianqing_dizhuo		tianqing_dizhuo		tianqing_dizhuo		"Néi gia t©m ph¸p, t¨ng hiÖu qu¶ phßng thñ toµn diÖn"	0		0	0	0		
KÝ B¶n Phï	Ö÷¶¯Õ½¶·¸¨Öú	174	32	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_43.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr			66	0	2	0	420	0	0	0	5	6	77	1	1	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					1	0	\script\skill\kunlun.lua	fastwalkrun_p	jiban_fu	skill_cost_v	jiban_fu		jiban_fu		jiban_fu		jiban_fu		jiban_fu		jiban_fu		jiban_fu		jiban_fu		jiban_fu		"C«n l«n trung cÊp phï ph¸p, gi¶m tèc ®é di chuyÓn cña ®èi ph­¬ng "	0		0	0	2		\spr\Ui\×´Ì¬Í¼±ê\î¿°í·û.spr
KhÝ Hµn Ng¹o TuyÕt	Ö÷¶¯Õ½¶·¸¨Öú	175	32	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_14.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr			54	0	2	0	420	0	0	0	5	6	77	1	1	1	14	0	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	\script\skill\kunlun.lua	castspeed_v	qihan_aoxue	skill_cost_v	qihan_aoxue		qihan_aoxue		qihan_aoxue		qihan_aoxue		qihan_aoxue		qihan_aoxue		qihan_aoxue		qihan_aoxue		qihan_aoxue		"NhiÕp hån lo¹n t©m, khiÕn ®èi ph­¬ng gi¶m tèc ®é xuÊt chiªu"	0		0	0	2		\spr\Ui\×´Ì¬Í¼±ê\ÆÛº®°ÁÑ©.spr
Cuång Phong S©u §iÖn	Íâ¹¦Ïµ¹¥»÷	176	1	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_21.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k003.wav	\sound\skill\sound_k008.wav	0	0	0	0	512	0	0	0	5	1	16	1	1	1	10	1	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	1	1	0	0	0		0					0	0	\script\skill\kunlun.lua	physicsenhance_p	kuangfeng_zhoudian	lightingdamage_v	kuangfeng_zhoudian	stun_p	kuangfeng_zhoudian	skill_eventskilllevel	kuangfeng_zhoudian	missle_speed_v	kuangfeng_zhoudian	skill_attackradius	kuangfeng_zhoudian	skill_cost_v	kuangfeng_zhoudian	seriesdame	kuangfeng_zhoudian		kuangfeng_zhoudian	addskilldame1	kuangfeng_zhoudian		"§ao ph¸p cao cÊp, hiÖu qu¶ chiÕn ®Êu cùc cao"	0		1	0	2		
B¸ch Xuyªn N¹p H¶i	Ö÷¶¯·ÀÓù¸¨Öú	177	22	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_22.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr			15	0	2	0	180	0	0	0	5	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	\script\skill\kunlun.lua	coldres_p	baichuan_nahai	physicsres_p	baichuan_nahai	skill_cost_v	baichuan_nahai		baichuan_nahai		baichuan_nahai		baichuan_nahai		baichuan_nahai		baichuan_nahai		baichuan_nahai		baichuan_nahai		"Néi gia t©m ph¸p, gióp m×nh vµ ®ång ®éi s¸t th­¬ng vËt lý vµ b¨ng s¸t "	0		0	0	0		
NhÊt KhÝ Tam Thanh	Ö÷¶¯Õ½¶·¸¨Öú	178	32	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_23.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr			16	0	2	0	400	0	0	0	5	3	76	1	1	1	11	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	30	20	1	0	0	0	0		0					1	0	\script\skill\kunlun.lua	addphysicsdamage_p	yiqi_sanqing	deadlystrikeenhance_p	yiqi_sanqing	skill_cost_v	yiqi_sanqing		yiqi_sanqing		yiqi_sanqing		yiqi_sanqing		yiqi_sanqing		yiqi_sanqing		yiqi_sanqing		yiqi_sanqing		"Ttrung cÊp néi c«ng t©m ph¸p, t¨ng hiÖu qu¶ sö dông ®ao"	0		0	0	2		
Cuång L«I ChÊn §Þa	ÄÚ¹¦Ïµ¹¥»÷	179	2	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_31.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\¿ñÀ×ÕðµØm.wav	\sound\skill\???¡Á????f.wav	0	0	0	0	400	0	0	0	5	6	17	1	1	1	11	1	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	1	0	0	0		0					0	0	\script\skill\kunlun.lua	lightingdamage_v	kuanglei_zhendi		kuanglei_zhendi		kuanglei_zhendi	skill_attackradius	kuanglei_zhendi	skill_cost_v	kuanglei_zhendi	seriesdame	kuanglei_zhendi	addskilldame1	kuanglei_zhendi	skill_eventskilllevel	kuanglei_zhendi	addskilldame2	kuanglei_zhendi		kuanglei_zhendi		"NhËp m«n ph¸p thuËt, tÊn c«ng cïng lóc nhiÒu ®èi thñ "	1		0	1	2		
§éc Tª Ti Ta	Ö÷¶¯·ÀÓù¸¨Öú	180	22	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_32.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr			16	0	2	0	400	0	0	0	5	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	\script\skill\kunlun.lua	addskilldame3		skill_cost_v																			"Cao cap don thuat, chong Bang sat rat hieu qua."	0		0	0	0		
KhÝ Tam Phï	Ö÷¶¯Õ½¶·¸¨Öú	181	32	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_33.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr			0	0	0	0	420	0	0	0	5	6	87	1	1	1	11	0	0	5	0	0	0	30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	\script\skill\kunlun.lua	stun_p	qixin_fu	skill_cost_v	qixin_fu		qixin_fu		qixin_fu		qixin_fu		qixin_fu		qixin_fu		qixin_fu		qixin_fu		qixin_fu		"Trung cÊp ph¸p thuËt, c«ng kÝch khÝªn ®èi ph­¬ng h«n mª "	0		0	0	30		\spr\Ui\×´Ì¬Í¼±ê\ÆúÐÄ·û.spr
Ngò L«I ChÊn Ph¸p	ÄÚ¹¦Ïµ¹¥»÷	182	2	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_41.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\ÎåÀ×Õý·¨m.wav	\sound\skill\???¡Á??¡¤¡§f.wav	0	0	0	0	470	0	3	5	5	6	18	1	4	1	11	1	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	-2	1	0	0	0		0					0	0	\script\skill\kunlun.lua	lightingdamage_v	wulei_zhengfa	skill_eventskilllevel	wulei_zhengfa	skill_attackradius	wulei_zhengfa	seriesdame	wulei_zhengfa	skill_cost_v	wulei_zhengfa	addskilldame1	wulei_zhengfa		wulei_zhengfa		wulei_zhengfa		wulei_zhengfa		wulei_zhengfa		"Chiªu thøc tèi cao, l«I s¸t trªn diÖn réng"	1		0	1	2		
TuÕ NguyÖt V« T×nh Phï		183		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_43.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr			0	0	2	0	180	0	0	0	5	6	23	1	1	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\kunlun.lua	attackspeed_p		castspeed_p		skill_cost_v																	"§¬n thuËt tèi cao, chèng s¸t th­¬ng vËt lý hiÖu qu¶ "	0		0	0	2		
Kim ThiÒn Tho¸t X¸c	Ö÷¶¯·ÀÓù¸¨Öú	184	22	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_42.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr			17	0	2	0	400	0	0	0	5	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					1	0	\script\skill\kunlun.lua	addskilldame1		skill_cost_v																			"Phï ph¸p tèi cao, lµm gi¶m hiÖu qu¶ chiÕn ®Êu cña ®èi ph­¬ng "	0		0	0	0		
Ngu doc 2 9x	Íâ¹¦Ïµ¹¥»÷	185	801	0	\spr\Ui\skill\ÔÆÁú»÷.spr	\spr\skill\ÌìÈÌ\mag_tr_09_ÍµÌì»»ÈÕ.spr	\sound\skill\sound_k002.wav	\sound\skill\sound_k007.wav	0	0	0	0	520	0	0	0	5	1	81	1	1	1	10	1	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	186	80	20	-2	0	100	0	0		0					0	0	\script\skill\wudu.lua	physicsenhance_p	xuanyin_zhan	poisondamage_v	xuanyin_zhan	seriesdame	xuanyin_zhan	skill_cost_v	xuanyin_zhan		xuanyin_zhan		xuanyin_zhan		xuanyin_zhan		xuanyin_zhan		xuanyin_zhan				???????¡è?¡ì???????????????????¡è???????¡ì???????????????????????????????	0		0	0	2		
HAT2	ÄÚ¹¦Ïµ¹¥»÷	186	2	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_41.spr		\sound\skill\ÎåÀ×Õý·¨m.wav	\sound\skill\???¡Á??¡¤¡§f.wav	0	0	2	0	470	0	5	4	3	0	78	0	2	1	11	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	-2	0	20	0	32		0					0	0	\script\skill\wudu.lua	poisondamage_v	xingkong_po	seriesdame	xingkong_po		xingkong_po																	0	1	0	0	2		
<bclr=red>Luong Ngan Cong<bclr>	Ö÷¶¯Õ½¶·¸¨Öú	188		2	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\yigujing.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			127	0	2	0	0	0	0	0	4	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					1	0	\script\skill\banghoiskill.lua	fastwalkrun_p	hoaphungquytam	allresmax_p	hoaphungquytam	lifereplenish_v	hoaphungquytam	manareplenish_v	hoaphungquytam														<color=yellow>Ngao Thien Bang<color>	0		0	0	0		
<bclr=red>Long Xa Cong<bclr>	Ö÷¶¯Õ½¶·¸¨Öú	187		2	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\yigujing.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			99	0	2	0	0	0	0	0	4	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					1	0	\script\skill\banghoiskill.lua	fastwalkrun_p	hoaphungquytam	adddefense_v	hoaphungquytam	lifereplenish_v	hoaphungquytam	manareplenish_v	hoaphungquytam	lifemax_p	hoaphungquytam	manamax_p	hoaphungquytam										<color=yellow>Tieu Ngao Bang<color>	0		0	0	0		
Vò §¶ Lª Hoa	Íâ¹¦Ïµ¹¥»÷	189		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_42.spr				0	0	2	0	180	0	1	0	2	6	79	1	1	1	11	0	0	5	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	20	1	0	0	0	0	0	0	0				1	0	\script\skill\cuiyan.lua		yuda_lihua	physicsenhance_p	yuda_lihua	skill_eventskilllevel	yuda_lihua	skill_cost_v	yuda_lihua	colddamage_v	yuda_lihua	addskilldame1	yuda_lihua		yuda_lihua		yuda_lihua		yuda_lihua		yuda_lihua			0		1	0	0		
